IRISH SEA COD LAND WT
1 3
1968 2017
0 6
1
0.1	0.61	1.66	3.33	5.09	6.19	6.86
0.1	0.61	1.66	3.33	5.09	6.19	7.26
0.1	0.61	1.66	3.33	5.09	6.19	7.17
0.1	0.61	1.66	3.33	5.09	6.19	7.12
0.1	0.61	1.66	3.33	5.09	6.19	7.28
0.1	0.61	1.66	3.33	5.09	6.19	7.16
0.1	0.61	1.66	3.33	5.09	6.19	7.34
0.1	0.61	1.66	3.33	5.09	6.19	7.05
0.1	0.61	1.66	3.33	5.09	6.19	7.13
0.1	0.61	1.66	3.33	5.09	6.19	7.63
0.1	0.61	1.66	3.33	5.09	6.19	7.19
0.1	0.61	1.66	3.33	5.09	6.19	7.48
0.1	0.61	1.66	3.33	5.09	6.19	6.87
0.1	0.61	1.66	3.33	5.09	6.19	7.55
0.1	1.01	1.52	3.49	5.57	7.59	9.11
0.1	1	1.84	3.99	5.96	7.97	9.97
0.1	0.68	1.81	3.81	5.87	7.48	10.05
0.1	0.78	2.02	4.24	5.83	7.5	9.04
0.1	0.81	1.83	3.86	5.86	7.39	8.78
0.1	0.71	2.16	3.91	6.41	7.82	10.32
0.1	0.61	1.56	3.76	5.67	8.02	9.88
0.1	0.94	1.85	3.22	5.41	6.57	9.47
0.1	0.84	1.94	3.57	5.28	7.53	9.4
0.1	0.86	1.64	3.54	5.42	6.39	9.11
0.1	0.81	1.96	3.99	5.98	6.92	8.67
0.1	0.85	1.71	3.67	5.68	7.37	10.17
0.1	0.8	1.92	3.61	6.08	7.68	8.57
0.1	0.9	1.84	4	5.79	8.45	9.14
0.1	0.98	1.63	3.26	5.3	7.72	9.79
0.1	0.85	1.94	3.62	5.29	6.12	9.4
0.1	0.93	1.65	3.73	5.37	7.03	9.35
0.1	0.85	1.62	3.18	5.51	7.52	10.25
0.1	0.85	1.99	3.57	5.14	7.15	8.39
0.1	0.99	1.82	4.15	5.61	7.33	9.51
0.1	0.94	1.84	3.44	5.73	7.71	10.01
0.1	1.21	1.66	3.29	5.43	10.2	11.09
0.1	1.11	2.2	3.63	6.51	7.64	8.61
0.1	0.91	1.94	3.51	5.32	7.74	8.89
0.1	0.83	1.84	3.67	4.71	6.39	7.84
0.1	0.83	1.85	3.78	5.35	7.99	10.04
0.1	0.89	1.59	3.54	6	7.57	9.46
0.1	1.1	2.01	3.46	5.31	7.1	6.82
0.1	1.26	2.29	3.93	6.34	7.33	9.64
0.1	0.949	1.88	3.745	5.536	6.754	9.036
0.1	0.93	1.88	3.37	5.34	7.6	8.56
0.1	0.97	2.32	4.06	5.54	7.43	10.79
0.1	0.88	2.26	4.49	7	8.75	9.41
0.1	0.83	1.79	3.69	6.49	8.55	9.95
0.1	0.226	1.110	2.978	4.778	8.565	10.087
0.1	0.375	1.882   4.090   5.993   7.755   9.755
